WallclockTimeX	ReqMemX	PartitionX	SubmitDatetimeX	StateX	UIDX	UserX	PartitionTypeX	TotalCPUtime2useX	TotalGPUtime2useX	CPUhoursChargedX	GPUhoursChargedX	NeededMemX	memOverallocationFactorX
0 days 03:27:00	6.0	ash	2023-05-23	1	11111	uid_1	CPU	2 days 14:29:00	0 days	62.483333333333334	0.0	0.5366302328221946	11.180883284278211
0 days 10:08:00	124.0	ash	2023-06-22	1	11111	uid_1	CPU	1 days 05:36:00	0 days	29.6	0.0	86.01840882302668	1.4415518921666668
0 days 05:35:00	93.0	ash	2023-05-12	0	11111	uid_1	CPU	0 days 16:54:00	0 days	16.9	0.0	40.08042041609049	2.320334942461449
0 days 06:53:00	6.0	ash	2023-05-22	1	11111	uid_1	CPU	1 days 15:13:00	0 days	39.21666666666667	0.0	3.1554378264682192	1.9014793920739703
0 days 04:30:00	50.0	ash	2023-05-27	1	11111	uid_1	CPU	2 days 12:35:00	0 days	60.583333333333336	0.0	13.404500716673823	3.730090441772675
0 days 11:30:00	37.0	ash	2023-06-12	1	11111	uid_1	CPU	1 days 20:55:00	0 days	44.916666666666664	0.0	31.53470728764772	1.1733103993165352
0 days 09:29:00	68.0	ash	2023-05-24	1	11111	uid_1	CPU	2 days 14:05:00	0 days	62.083333333333336	0.0	12.067951578937715	5.634759101841352
0 days 05:57:00	81.0	ash	2023-06-14	0	11111	uid_1	CPU	1 days 03:30:00	0 days	27.5	0.0	39.00801869916244	2.0764961333895995
0 days 03:05:00	101.0	ash	2023-06-20	1	11111	uid_1	CPU	0 days 05:13:00	0 days	5.216666666666667	0.0	39.86937284888462	2.5332728554024784
0 days 03:53:00	35.0	ash	2023-06-13	1	11111	uid_1	CPU	3 days 04:06:00	0 days	76.1	0.0	20.451853453088923	1.7113363383069722
0 days 10:54:00	9.0	ash	2023-05-08	1	11111	uid_1	CPU	3 days 00:19:00	0 days	72.31666666666666	0.0	6.670216641030215	1.3492815127830617
0 days 09:27:00	113.0	ash	2023-05-30	1	11111	uid_1	CPU	0 days 04:37:00	0 days	4.616666666666666	0.0	66.19883929471877	1.7069785694719115
0 days 05:23:00	71.0	ash	2023-05-07	1	11111	uid_1	CPU	2 days 22:32:00	0 days	70.53333333333333	0.0	69.56301730733175	1.0206572795185065
0 days 00:55:00	120.0	ash	2023-05-18	1	11111	uid_1	CPU	1 days 11:12:00	0 days	35.2	0.0	42.938596914463126	2.7946884300632577
0 days 06:11:00	14.0	ash	2023-06-09	1	11111	uid_1	CPU	1 days 09:47:00	0 days	33.78333333333333	0.0	1.3875357211241683	10.089830327868844
0 days 10:57:00	14.0	ash	2023-06-18	1	11111	uid_1	CPU	2 days 17:11:00	0 days	65.18333333333334	0.0	11.731074765613535	1.1934115398392315
0 days 07:58:00	22.0	ash	2023-06-22	1	11111	uid_1	CPU	2 days 18:02:00	0 days	66.03333333333333	0.0	19.474843612126406	1.129662473197025
0 days 02:39:00	96.0	ash	2023-05-11	1	11111	uid_1	CPU	1 days 12:46:00	0 days	36.766666666666666	0.0	17.96405177259354	5.3440059745574935
0 days 09:53:00	55.0	ash	2023-05-27	1	11111	uid_1	CPU	1 days 03:14:00	0 days	27.233333333333334	0.0	25.45123217913065	2.1609955703872985
0 days 03:15:00	4.0	ash	2023-06-13	1	11111	uid_1	CPU	0 days 07:50:00	0 days	7.833333333333333	0.0	0.15532392645824666	25.75263252230015
0 days 02:55:00	61.0	ash	2023-06-18	1	11111	uid_1	CPU	0 days 22:25:00	0 days	22.416666666666668	0.0	58.214534357921536	1.0478482851885842
0 days 01:37:00	88.0	ash	2023-06-17	1	11111	uid_1	CPU	0 days 19:19:00	0 days	19.316666666666666	0.0	58.5456227688293	1.5031012710800427
0 days 03:40:00	97.0	ash	2023-06-24	1	11111	uid_1	CPU	1 days 03:52:00	0 days	27.866666666666667	0.0	25.198307610270408	3.8494648728101257
0 days 08:48:00	50.0	ash	2023-06-13	1	11111	uid_1	CPU	1 days 16:52:00	0 days	40.86666666666667	0.0	9.981089181593411	5.009473324034347
0 days 09:51:00	122.0	ash	2023-06-15	1	11111	uid_1	CPU	2 days 11:22:00	0 days	59.36666666666667	0.0	80.69641783105942	1.5118391036317247
0 days 06:00:00	59.0	ash	2023-05-08	1	11111	uid_1	CPU	0 days 23:21:00	0 days	23.35	0.0	33.41467824825534	1.7656911002301967
0 days 03:18:00	68.0	ash	2023-05-29	1	11111	uid_1	CPU	1 days 19:48:00	0 days	43.8	0.0	10.150207118734299	6.699370683233841
0 days 09:21:00	83.0	ash	2023-05-22	0	11111	uid_1	CPU	2 days 05:04:00	0 days	53.06666666666667	0.0	66.66220119085166	1.2450833983470448
0 days 07:50:00	46.0	ash	2023-05-15	0	11111	uid_1	CPU	3 days 04:35:00	0 days	76.58333333333333	0.0	32.677921272702335	1.4076782796593101
0 days 03:59:00	94.0	ash	2023-06-12	0	11111	uid_1	CPU	3 days 01:29:00	0 days	73.48333333333333	0.0	54.013619556464405	1.7403018122445004
0 days 08:29:00	117.0	ash	2023-06-20	1	11111	uid_1	CPU	0 days 03:58:00	0 days	3.966666666666667	0.0	65.82277130208455	1.777500364775658
0 days 02:02:00	33.0	ash	2023-06-08	1	11111	uid_1	CPU	1 days 16:48:00	0 days	40.8	0.0	11.269321066207928	2.9283041814252204
0 days 11:17:00	79.0	ash	2023-06-22	1	11111	uid_1	CPU	1 days 19:23:00	0 days	43.38333333333333	0.0	75.86931858770667	1.0412641298296912
0 days 09:47:00	110.0	ash	2023-05-30	1	11111	uid_1	CPU	3 days 09:39:00	0 days	81.65	0.0	17.65071994088734	6.232040413557775
0 days 03:23:00	74.0	ash	2023-05-14	1	11111	uid_1	CPU	1 days 03:33:00	0 days	27.55	0.0	62.55489901761863	1.1829609057343031
0 days 06:42:00	90.0	ash	2023-06-14	1	11111	uid_1	CPU	2 days 21:20:00	0 days	69.33333333333333	0.0	35.465700982640705	2.537663080282892
0 days 04:15:00	40.0	ash	2023-05-10	1	11111	uid_1	CPU	1 days 18:16:00	0 days	42.266666666666666	0.0	26.48481319595829	1.5102994951878383
0 days 04:51:00	35.0	ash	2023-05-22	1	11111	uid_1	CPU	0 days 02:35:00	0 days	2.5833333333333335	0.0	29.918476633155198	1.1698456585591506
0 days 10:59:00	85.0	ash	2023-06-08	1	11111	uid_1	CPU	2 days 23:07:00	0 days	71.11666666666666	0.0	43.017614454230824	1.9759347671507193
0 days 01:44:00	77.0	ash	2023-06-12	0	11111	uid_1	CPU	0 days 14:56:00	0 days	14.933333333333334	0.0	20.182446154494713	3.815196602561072
0 days 05:20:00	55.0	ash	2023-05-13	1	11111	uid_1	CPU	0 days 09:10:00	0 days	9.166666666666666	0.0	12.000483094121012	4.583148825645551
0 days 09:07:00	106.0	ash	2023-06-02	1	11111	uid_1	CPU	2 days 15:32:00	0 days	63.53333333333333	0.0	10.433127860498397	10.15994449769317
0 days 03:47:00	35.0	ash	2023-06-16	1	11111	uid_1	CPU	2 days 01:05:00	0 days	49.083333333333336	0.0	21.077170356549495	1.6605644594566813
0 days 09:37:00	65.0	ash	2023-06-23	1	11111	uid_1	CPU	1 days 06:04:00	0 days	30.066666666666666	0.0	3.300333429917446	19.694979728646963
0 days 07:21:00	103.0	ash	2023-05-17	0	11111	uid_1	CPU	1 days 07:03:00	0 days	31.05	0.0	40.41501546695661	2.548557728110063
0 days 05:52:00	44.0	ash	2023-06-02	1	11111	uid_1	CPU	1 days 02:05:00	0 days	26.083333333333332	0.0	1.1945907350902227	36.83269818485312
0 days 05:00:00	40.0	ash	2023-06-17	1	11111	uid_1	CPU	1 days 13:07:00	0 days	37.11666666666667	0.0	21.01619376338993	1.9032942144680707
0 days 09:42:00	94.0	ash	2023-06-25	1	11111	uid_1	CPU	2 days 06:56:00	0 days	54.93333333333333	0.0	26.497772873177325	3.5474679494725603
0 days 07:55:00	83.0	ash	2023-06-14	1	11111	uid_1	CPU	1 days 19:35:00	0 days	43.583333333333336	0.0	62.50390478317655	1.3279170363503456
0 days 06:24:00	52.0	ash	2023-06-21	1	11111	uid_1	CPU	1 days 17:51:00	0 days	41.85	0.0	38.66859158657274	1.3447606407794912
0 days 06:58:00	109.0	ash	2023-05-29	1	11111	uid_1	CPU	0 days 20:10:00	0 days	20.166666666666668	0.0	32.44791778666781	3.359229418560284
0 days 10:07:00	102.0	ash	2023-06-30	1	11111	uid_1	CPU	1 days 07:56:00	0 days	31.933333333333334	0.0	92.14649562987998	1.1069330342164945
0 days 08:42:00	67.0	ash	2023-06-11	1	11111	uid_1	CPU	1 days 03:45:00	0 days	27.75	0.0	31.02718471219389	2.159396691046499
0 days 03:23:00	123.0	ash	2023-05-12	1	11111	uid_1	CPU	0 days 13:49:00	0 days	13.816666666666666	0.0	35.53318838054568	3.4615525824117195
0 days 04:08:00	87.0	ash	2023-05-02	1	11111	uid_1	CPU	3 days 00:42:00	0 days	72.7	0.0	49.57794691950652	1.7548124802596397
0 days 06:01:00	109.0	ash	2023-05-08	1	11111	uid_1	CPU	1 days 12:46:00	0 days	36.766666666666666	0.0	11.731986478052917	9.290839211578263
0 days 10:09:00	23.0	ash	2023-05-13	1	11111	uid_1	CPU	3 days 05:37:00	0 days	77.61666666666666	0.0	2.187806088697961	10.512814695423073
0 days 11:20:00	17.0	ash	2023-05-17	0	11111	uid_1	CPU	0 days 21:32:00	0 days	21.533333333333335	0.0	6.670362457421436	2.5485871432797214
0 days 04:17:00	19.0	ash	2023-06-13	1	11111	uid_1	CPU	3 days 10:03:00	0 days	82.05	0.0	7.589436781433783	2.50347957920674
0 days 06:00:00	77.0	ash	2023-05-26	1	11111	uid_1	CPU	1 days 03:27:00	0 days	27.45	0.0	46.83255849717689	1.6441553156794035
0 days 11:07:00	51.0	ash	2023-05-27	1	11111	uid_1	CPU	2 days 13:41:00	0 days	61.68333333333333	0.0	1.2799992547307384	39.84377319870268
0 days 05:10:00	107.0	ash	2023-06-21	1	11111	uid_1	CPU	1 days 04:07:00	0 days	28.116666666666667	0.0	100.8266906691242	1.061226935942332
0 days 01:15:00	93.0	ash	2023-06-26	1	11111	uid_1	CPU	1 days 10:28:00	0 days	34.46666666666667	0.0	33.78197864849702	2.752947095481562
0 days 05:22:00	126.0	ash	2023-06-24	1	11111	uid_1	CPU	1 days 06:13:00	0 days	30.216666666666665	0.0	54.84092063722388	2.2975544271675865
0 days 01:47:00	7.0	ash	2023-05-03	1	11111	uid_1	CPU	2 days 20:42:00	0 days	68.7	0.0	4.994615892033178	1.4015091753433082
0 days 00:55:00	127.0	ash	2023-05-08	0	11111	uid_1	CPU	2 days 10:16:00	0 days	58.266666666666666	0.0	6.421674739731672	19.77677243822951
0 days 04:49:00	127.0	ash	2023-06-01	1	11111	uid_1	CPU	1 days 04:43:00	0 days	28.716666666666665	0.0	108.91677036594204	1.166027964043566
0 days 02:02:00	110.0	ash	2023-05-09	1	11111	uid_1	CPU	3 days 05:43:00	0 days	77.71666666666667	0.0	104.78775114099814	1.0497410126875275
0 days 07:38:00	101.0	ash	2023-06-19	0	11111	uid_1	CPU	2 days 06:26:00	0 days	54.43333333333333	0.0	58.48287371642086	1.7270013181934518
0 days 01:07:00	71.0	ash	2023-05-11	1	11111	uid_1	CPU	0 days 12:53:00	0 days	12.883333333333333	0.0	31.62028679326066	2.2453939290371165
0 days 06:55:00	18.0	ash	2023-06-26	1	11111	uid_1	CPU	3 days 08:08:00	0 days	80.13333333333334	0.0	0.803509369482416	22.401730065194855
0 days 01:10:00	20.0	ash	2023-05-18	1	11111	uid_1	CPU	0 days 14:33:00	0 days	14.55	0.0	1.0432849523391208	19.170218026396856
0 days 05:38:00	26.0	ash	2023-05-10	1	11111	uid_1	CPU	2 days 18:45:00	0 days	66.75	0.0	22.577236406601912	1.1516024163345884
0 days 03:19:00	122.0	ash	2023-06-22	1	11111	uid_1	CPU	0 days 04:45:00	0 days	4.75	0.0	2.9682891997925043	41.1011164304773
0 days 05:23:00	19.0	ash	2023-06-11	1	11111	uid_1	CPU	1 days 05:23:00	0 days	29.383333333333333	0.0	17.24759215973189	1.10160304256031
0 days 04:33:00	76.0	ash	2023-05-27	0	11111	uid_1	CPU	3 days 08:46:00	0 days	80.76666666666667	0.0	2.5367587681328714	29.959490415376873
0 days 03:21:00	100.0	ash	2023-06-28	1	11111	uid_1	CPU	0 days 22:41:00	0 days	22.683333333333334	0.0	94.45978733711543	1.058651547066396
0 days 02:28:00	97.0	ash	2023-05-09	1	11111	uid_1	CPU	3 days 02:02:00	0 days	74.03333333333333	0.0	96.10022037037027	1.009362929930462
0 days 03:27:00	65.0	ash	2023-06-21	1	11111	uid_1	CPU	0 days 09:57:00	0 days	9.95	0.0	48.53114778485995	1.3393460275892706
0 days 10:58:00	76.0	ash	2023-05-10	1	11111	uid_1	CPU	1 days 14:58:00	0 days	38.96666666666667	0.0	63.348116449043026	1.1997199642255205
0 days 03:34:00	24.0	ash	2023-05-16	1	11111	uid_1	CPU	1 days 10:39:00	0 days	34.65	0.0	14.502531543062542	1.6548834890471715
0 days 01:41:00	21.0	ash	2023-06-15	1	11111	uid_1	CPU	1 days 15:19:00	0 days	39.31666666666667	0.0	12.020412153351241	1.7470282825656096
0 days 03:18:00	72.0	ash	2023-05-02	0	11111	uid_1	CPU	0 days 01:16:00	0 days	1.2666666666666666	0.0	71.22634445164576	1.0108619297299395
0 days 04:16:00	11.0	ash	2023-06-24	1	11111	uid_1	CPU	0 days 06:43:00	0 days	6.716666666666667	0.0	1.7539672014295635	6.2714969761318775
0 days 06:48:00	45.0	ash	2023-06-02	0	11111	uid_1	CPU	3 days 06:35:00	0 days	78.58333333333333	0.0	30.65460945745838	1.4679684653118727
0 days 02:18:00	7.0	ash	2023-06-07	1	11111	uid_1	CPU	2 days 06:07:00	0 days	54.11666666666667	0.0	5.721084158149436	1.2235443154648937
0 days 03:44:00	47.0	ash	2023-06-23	1	11111	uid_1	CPU	1 days 18:27:00	0 days	42.45	0.0	31.11516925506109	1.5105172533282987
0 days 09:17:00	72.0	ash	2023-05-21	1	11111	uid_1	CPU	0 days 10:45:00	0 days	10.75	0.0	41.42423973128669	1.7381127684431636
0 days 06:16:00	87.0	ash	2023-06-23	0	11111	uid_1	CPU	0 days 08:19:00	0 days	8.316666666666666	0.0	36.52552131913592	2.381896188143391
0 days 05:10:00	6.0	ash	2023-05-21	0	11111	uid_1	CPU	1 days 15:02:00	0 days	39.03333333333333	0.0	1.0941974896881563	5.483470814496189
0 days 04:12:00	39.0	ash	2023-05-31	1	11111	uid_1	CPU	1 days 12:54:00	0 days	36.9	0.0	16.592777442568405	2.350420243686651
0 days 07:32:00	10.0	ash	2023-05-25	1	11111	uid_1	CPU	1 days 16:41:00	0 days	40.68333333333333	0.0	3.6347599076186166	2.7512133549837943
0 days 02:24:00	13.0	ash	2023-05-31	1	11111	uid_1	CPU	3 days 06:16:00	0 days	78.26666666666667	0.0	3.7173984283938766	3.497069321573024
0 days 01:27:00	33.0	ash	2023-05-19	0	11111	uid_1	CPU	0 days 09:32:00	0 days	9.533333333333333	0.0	23.23723337067927	1.4201346379573476
0 days 10:16:00	103.0	ash	2023-06-28	1	11111	uid_1	CPU	3 days 00:40:00	0 days	72.66666666666667	0.0	101.44979256854806	1.015280538207158
0 days 01:58:00	111.0	ash	2023-05-22	1	11111	uid_1	CPU	3 days 10:26:00	0 days	82.43333333333334	0.0	39.82575703270498	2.7871409929219078
0 days 00:58:00	81.0	ash	2023-06-26	0	11111	uid_1	CPU	2 days 05:52:00	0 days	53.86666666666667	0.0	52.670786721587746	1.5378543789018666
0 days 05:18:00	89.0	ash	2023-05-16	1	11111	uid_1	CPU	1 days 14:40:00	0 days	38.666666666666664	0.0	4.801926275464137	18.534228743734218
0 days 09:51:00	67.0	ash	2023-06-14	1	11111	uid_1	CPU	0 days 14:21:00	0 days	14.35	0.0	64.0668579164424	1.045782518121664
0 days 07:31:00	80.0	ash	2023-06-26	1	11111	uid_1	CPU	2 days 08:09:00	0 days	56.15	0.0	1.5936225341231758	50.20009336402654
0 days 04:21:00	106.0	ash	2023-05-27	1	11111	uid_1	CPU	3 days 00:58:00	0 days	72.96666666666667	0.0	26.504277859374135	3.9993543895975083
0 days 10:31:00	34.0	ash	2023-05-30	1	11111	uid_1	CPU	3 days 02:02:00	0 days	74.03333333333333	0.0	33.28663850611021	1.0214308661344353
0 days 08:03:00	93.0	ash	2023-06-10	1	11111	uid_1	CPU	2 days 15:15:00	0 days	63.25	0.0	28.398485942127383	3.274822474322136
0 days 06:55:00	16.0	ash	2023-05-08	1	11111	uid_1	CPU	1 days 06:15:00	0 days	30.25	0.0	2.916186110122986	5.4866182732504765
0 days 06:03:00	53.0	ash	2023-05-22	1	11111	uid_1	CPU	1 days 00:10:00	0 days	24.166666666666668	0.0	0.7795651340200349	67.98662188326895
0 days 09:26:00	4.0	ash	2023-05-15	1	11111	uid_1	CPU	2 days 17:37:00	0 days	65.61666666666666	0.0	0.00665207156548675	601.3164411449487
0 days 06:21:00	54.0	ash	2023-05-07	1	11111	uid_1	CPU	2 days 16:47:00	0 days	64.78333333333333	0.0	33.30690969877635	1.621285207435017
0 days 02:56:00	79.0	ash	2023-05-05	1	11111	uid_1	CPU	0 days 19:24:00	0 days	19.4	0.0	0.4399113590593625	179.58163246550671
0 days 07:39:00	111.0	ash	2023-05-30	1	11111	uid_1	CPU	2 days 02:21:00	0 days	50.35	0.0	26.541366728083865	4.182150871776661
0 days 08:16:00	98.0	ash	2023-06-10	1	11111	uid_1	CPU	3 days 02:50:00	0 days	74.83333333333333	0.0	33.940803900510964	2.8873800481350607
0 days 06:16:00	77.0	ash	2023-05-04	1	11111	uid_1	CPU	1 days 18:40:00	0 days	42.666666666666664	0.0	63.824978294721	1.206424225394037
0 days 03:54:00	92.0	ash	2023-06-14	1	11111	uid_1	CPU	1 days 16:55:00	0 days	40.916666666666664	0.0	19.910394129213405	4.620702101773745
0 days 04:25:00	109.0	ash	2023-06-25	1	11111	uid_1	CPU	1 days 23:38:00	0 days	47.63333333333333	0.0	99.86445336010631	1.0914794637382268
0 days 07:10:00	65.0	ash	2023-05-26	1	11111	uid_1	CPU	0 days 03:03:00	0 days	3.05	0.0	13.831034294526692	4.699576229503113
0 days 04:59:00	91.0	ash	2023-06-05	1	11111	uid_1	CPU	3 days 06:11:00	0 days	78.18333333333334	0.0	68.03332327292622	1.3375798156285765
0 days 01:29:00	9.0	ash	2023-05-04	1	11111	uid_1	CPU	1 days 11:50:00	0 days	35.833333333333336	0.0	0.1763767862442539	51.027123192597614
0 days 09:38:00	17.0	ash	2023-05-24	1	11111	uid_1	CPU	3 days 04:31:00	0 days	76.51666666666667	0.0	4.916915931518908	3.457451832972147
0 days 09:07:00	63.0	ash	2023-05-22	1	11111	uid_1	CPU	1 days 20:49:00	0 days	44.81666666666667	0.0	26.440117587992663	2.3827428070369248
0 days 09:06:00	105.0	ash	2023-06-13	1	11111	uid_1	CPU	2 days 12:52:00	0 days	60.86666666666667	0.0	76.2731988368016	1.3766303446203152
0 days 05:00:00	58.0	ash	2023-06-18	1	11111	uid_1	CPU	3 days 00:32:00	0 days	72.53333333333333	0.0	15.323695439685515	3.7849877810668833
0 days 10:11:00	39.0	ash	2023-05-05	1	11111	uid_1	CPU	1 days 07:11:00	0 days	31.183333333333334	0.0	6.4652439947366975	6.032254936047206
0 days 02:43:00	88.0	ash	2023-05-20	1	11111	uid_1	CPU	1 days 23:34:00	0 days	47.56666666666667	0.0	25.320928507799113	3.4753859825043567
0 days 02:47:00	75.0	ash	2023-05-03	0	11111	uid_1	CPU	2 days 23:47:00	0 days	71.78333333333333	0.0	11.996091835029466	6.252036165728118
0 days 07:29:00	12.0	ash	2023-05-20	1	11111	uid_1	CPU	0 days 14:12:00	0 days	14.2	0.0	10.645645709376701	1.127221431897774
0 days 08:58:00	35.0	ash	2023-06-23	0	11111	uid_1	CPU	2 days 01:41:00	0 days	49.68333333333333	0.0	5.827945259159457	6.00554714287895
0 days 05:05:00	37.0	ash	2023-06-11	1	11111	uid_1	CPU	0 days 16:43:00	0 days	16.716666666666665	0.0	16.03811948595727	2.307003637951234
0 days 09:29:00	47.0	ash	2023-06-23	1	11111	uid_1	CPU	3 days 04:01:00	0 days	76.01666666666667	0.0	19.859676574823197	2.366604502491422
0 days 07:51:00	34.0	ash	2023-05-10	1	11111	uid_1	CPU	2 days 20:04:00	0 days	68.06666666666666	0.0	27.932145402983075	1.2172355366719843
0 days 05:47:00	107.0	ash	2023-05-19	1	11111	uid_1	CPU	0 days 05:30:00	0 days	5.5	0.0	88.92907440590601	1.203206046108289
0 days 09:36:00	74.0	ash	2023-06-16	1	11111	uid_1	CPU	0 days 15:15:00	0 days	15.25	0.0	38.51118561975595	1.9215196522549687
0 days 01:16:00	31.0	ash	2023-05-28	0	11111	uid_1	CPU	1 days 21:09:00	0 days	45.15	0.0	5.74193951738659	5.398872611968833
0 days 11:24:00	71.0	ash	2023-06-10	1	11111	uid_1	CPU	0 days 03:36:00	0 days	3.6	0.0	43.39566471112849	1.636108133672454
0 days 10:05:00	29.0	ash	2023-06-21	1	11111	uid_1	CPU	0 days 13:45:00	0 days	13.75	0.0	1.9898610365242213	14.573882028795131
0 days 09:44:00	116.0	ash	2023-05-24	1	11111	uid_1	CPU	2 days 07:40:00	0 days	55.666666666666664	0.0	41.87511925902865	2.7701413644329946
0 days 05:39:00	29.0	ash	2023-06-03	1	11111	uid_1	CPU	3 days 11:12:00	0 days	83.2	0.0	1.3167483429979276	22.023950251552087
0 days 01:15:00	99.0	ash	2023-05-05	1	11111	uid_1	CPU	1 days 04:02:00	0 days	28.033333333333335	0.0	4.274345588420743	23.161440260748282
0 days 04:07:00	8.0	ash	2023-05-19	0	11111	uid_1	CPU	2 days 18:20:00	0 days	66.33333333333333	0.0	6.201567963753513	1.2899963439500841
0 days 09:14:00	121.0	ash	2023-05-10	1	11111	uid_1	CPU	1 days 15:03:00	0 days	39.05	0.0	20.44611952037694	5.917993381551419
0 days 04:01:00	110.0	ash	2023-05-14	1	11111	uid_1	CPU	2 days 18:57:00	0 days	66.95	0.0	83.3196537241267	1.320216720585668
0 days 05:59:00	68.0	ash	2023-05-08	1	11111	uid_1	CPU	2 days 10:11:00	0 days	58.18333333333333	0.0	56.18696012492483	1.2102452214679407
0 days 05:48:00	51.0	ash	2023-05-19	1	11111	uid_1	CPU	2 days 17:57:00	0 days	65.95	0.0	48.255793274511994	1.056867922777211
0 days 07:46:00	111.0	ash	2023-05-05	1	11111	uid_1	CPU	0 days 02:14:00	0 days	2.2333333333333334	0.0	56.76626287547991	1.9553867804101344
0 days 00:50:00	125.0	ash	2023-06-26	1	11111	uid_1	CPU	1 days 03:14:00	0 days	27.233333333333334	0.0	39.03125108237503	3.2025619608295126
0 days 04:23:00	42.0	ash	2023-06-24	1	11111	uid_1	CPU	2 days 09:25:00	0 days	57.416666666666664	0.0	21.99137375258066	1.9098397613778608
0 days 10:08:00	42.0	ash	2023-06-21	1	11111	uid_1	CPU	3 days 04:29:00	0 days	76.48333333333333	0.0	18.963732154714215	2.2147539132775176
0 days 09:14:00	120.0	ash	2023-06-25	1	11111	uid_1	CPU	1 days 16:03:00	0 days	40.05	0.0	21.51102438694791	5.578534887107075
0 days 04:15:00	58.0	ash	2023-05-30	1	11111	uid_1	CPU	1 days 04:20:00	0 days	28.333333333333332	0.0	42.857686209438725	1.3533161756928078
0 days 01:08:00	53.0	ash	2023-05-07	1	11111	uid_1	CPU	0 days 18:25:00	0 days	18.416666666666668	0.0	32.42770069844509	1.6344051184159767
0 days 01:58:00	51.0	ash	2023-05-11	1	11111	uid_1	CPU	0 days 09:48:00	0 days	9.8	0.0	12.073897305663621	4.223988220943119
0 days 10:50:00	125.0	ash	2023-06-18	1	11111	uid_1	CPU	1 days 16:11:00	0 days	40.18333333333333	0.0	113.91628116282196	1.0972970564351197
0 days 10:02:00	99.0	ash	2023-06-30	1	11111	uid_1	CPU	2 days 17:39:00	0 days	65.65	0.0	93.41750672145889	1.0597585342882927
0 days 10:48:00	33.0	ash	2023-05-28	1	11111	uid_1	CPU	1 days 08:12:00	0 days	32.2	0.0	15.615291930744126	2.113313036116093
0 days 01:49:00	107.0	ash	2023-05-24	1	11111	uid_1	CPU	0 days 02:33:00	0 days	2.55	0.0	99.6154524948724	1.0741305422018508
0 days 03:33:00	46.0	ash	2023-06-18	1	11111	uid_1	CPU	0 days 03:01:00	0 days	3.0166666666666666	0.0	5.60956531163353	8.200278888740597
0 days 10:18:00	123.0	ash	2023-05-05	1	11111	uid_1	CPU	1 days 12:24:00	0 days	36.4	0.0	56.896608771434316	2.1618160142745406
0 days 04:42:00	91.0	ash	2023-06-13	1	11111	uid_1	CPU	0 days 19:26:00	0 days	19.433333333333334	0.0	45.80922723958491	1.9864993470434404
0 days 06:43:00	17.0	ash	2023-06-05	1	11111	uid_1	CPU	3 days 06:14:00	0 days	78.23333333333333	0.0	3.0205807985873037	5.6280566995429275
0 days 08:11:00	48.0	ash	2023-06-17	1	11111	uid_1	CPU	1 days 21:23:00	0 days	45.38333333333333	0.0	43.28869574549843	1.1088345161101671
0 days 02:55:00	14.0	ash	2023-05-08	1	11111	uid_1	CPU	3 days 03:54:00	0 days	75.9	0.0	10.568046404063637	1.3247481572958182
0 days 07:08:00	10.0	ash	2023-06-10	1	11111	uid_1	CPU	0 days 03:16:00	0 days	3.2666666666666666	0.0	5.560678955355022	1.7983415479093325
0 days 09:35:00	126.0	ash	2023-06-03	1	11111	uid_1	CPU	1 days 08:10:00	0 days	32.166666666666664	0.0	46.246020749969496	2.7245587394691273
0 days 05:47:00	127.0	ash	2023-06-12	1	11111	uid_1	CPU	0 days 22:04:00	0 days	22.066666666666666	0.0	33.403879214216985	3.8019536349523047
0 days 04:15:00	113.0	ash	2023-06-05	1	11111	uid_1	CPU	0 days 14:16:00	0 days	14.266666666666667	0.0	6.876546951894232	16.432666102697475
0 days 09:03:00	31.0	ash	2023-05-08	1	11111	uid_1	CPU	1 days 22:26:00	0 days	46.43333333333333	0.0	23.86690835722504	1.2988695283030078
0 days 03:24:00	53.0	ash	2023-06-15	1	11111	uid_1	CPU	1 days 16:46:00	0 days	40.766666666666666	0.0	4.001737428000763	13.244247268486674
0 days 03:06:00	46.0	ash	2023-05-22	1	11111	uid_1	CPU	0 days 00:54:00	0 days	0.9	0.0	29.533675801076118	1.557544015510724
